subject,rule,stimulus,targetHand,error,RT,parity
31,rule2,8,left,0,342,even
31,rule2,8,left,0,533,even
31,rule2,8,left,0,338,even
31,rule2,8,left,0,457,even
31,rule2,8,left,0,551,even
31,rule2,8,left,0,387,even
31,rule2,8,left,0,350,even
31,rule2,8,left,0,572,even
31,rule2,8,left,0,325,even
31,rule2,8,left,0,391,even
31,rule2,8,left,0,354,even
31,rule2,2,left,0,356,even
31,rule2,2,left,0,392,even
31,rule2,2,left,0,771,even
31,rule2,2,left,0,449,even
31,rule2,2,left,0,335,even
31,rule2,2,left,0,373,even
31,rule2,2,left,0,444,even
31,rule2,2,left,0,305,even
31,rule2,2,left,0,362,even
31,rule2,2,left,0,404,even
31,rule2,2,left,0,471,even
31,rule2,2,left,0,348,even
31,rule2,2,left,0,393,even
31,rule2,2,left,0,348,even
31,rule2,1,right,1,424,odd
31,rule2,1,right,0,794,odd
31,rule2,1,right,1,373,odd
31,rule2,1,right,0,572,odd
31,rule2,1,right,1,338,odd
31,rule2,1,right,1,408,odd
31,rule2,1,right,1,382,odd
31,rule2,1,right,0,412,odd
31,rule2,1,right,0,431,odd
31,rule2,1,right,0,629,odd
31,rule2,1,right,0,394,odd
31,rule2,1,right,0,367,odd
31,rule2,1,right,0,400,odd
31,rule2,1,right,0,391,odd
31,rule1,9,left,0,428,odd
31,rule1,9,left,0,338,odd
31,rule1,9,left,0,367,odd
31,rule1,9,left,0,385,odd
31,rule1,9,left,0,267,odd
31,rule1,9,left,0,261,odd
31,rule1,9,left,0,365,odd
31,rule1,9,left,0,318,odd
31,rule1,9,left,0,356,odd
31,rule1,9,left,0,500,odd
31,rule1,9,left,0,627,odd
31,rule1,9,left,0,599,odd
31,rule1,9,left,0,332,odd
31,rule1,9,left,0,429,odd
31,rule1,8,right,0,349,even
31,rule1,8,right,0,357,even
31,rule1,8,right,0,371,even
31,rule1,8,right,0,364,even
31,rule1,8,right,0,408,even
31,rule1,8,right,0,380,even
31,rule1,8,right,0,510,even
31,rule1,8,right,0,369,even
31,rule1,8,right,0,363,even
31,rule1,8,right,0,416,even
31,rule1,8,right,0,555,even
31,rule1,8,right,0,383,even
31,rule1,8,right,0,360,even
31,rule1,8,right,0,336,even
31,rule1,2,right,0,1479,even
31,rule1,2,right,0,363,even
31,rule1,2,right,0,408,even
31,rule1,2,right,0,356,even
31,rule1,2,right,0,388,even
31,rule1,2,right,0,351,even
31,rule1,2,right,0,379,even
31,rule1,2,right,0,581,even
31,rule1,2,right,0,383,even
31,rule1,2,right,0,345,even
31,rule1,2,right,1,286,even
31,rule1,2,right,0,545,even
31,rule1,2,right,0,353,even
31,rule1,2,right,0,355,even
31,rule1,1,left,0,370,odd
31,rule1,1,left,0,366,odd
31,rule1,1,left,1,603,odd
31,rule1,1,left,0,343,odd
31,rule1,1,left,0,423,odd
31,rule1,1,left,0,409,odd
31,rule1,1,left,0,499,odd
31,rule1,1,left,0,486,odd
31,rule1,1,left,0,462,odd
31,rule1,1,left,0,340,odd
31,rule1,1,left,0,400,odd
31,rule1,1,left,0,434,odd
31,rule1,1,left,0,371,odd
31,rule1,1,left,0,279,odd
32,rule2,9,right,0,1372,odd
32,rule2,9,right,0,1851,odd
32,rule2,9,right,1,872,odd
32,rule2,9,right,0,621,odd
32,rule2,9,right,0,592,odd
32,rule2,9,right,0,747,odd
32,rule2,9,right,0,559,odd
32,rule2,9,right,0,371,odd
32,rule2,9,right,0,530,odd
32,rule2,9,right,0,426,odd
32,rule2,9,right,0,390,odd
32,rule2,9,right,0,524,odd
32,rule2,9,right,0,637,odd
32,rule2,9,right,0,566,odd
32,rule2,8,left,0,811,even
32,rule2,8,left,0,801,even
32,rule2,8,left,0,930,even
32,rule2,8,left,0,1377,even
32,rule2,8,left,0,871,even
32,rule2,8,left,0,550,even
32,rule2,8,left,0,1147,even
32,rule2,8,left,0,604,even
32,rule2,8,left,0,400,even
32,rule2,8,left,0,559,even
32,rule2,8,left,0,408,even
32,rule2,8,left,0,456,even
32,rule2,8,left,0,588,even
32,rule2,8,left,0,875,even
32,rule2,2,left,0,2849,even
32,rule2,2,left,0,877,even
32,rule2,2,left,0,799,even
32,rule2,2,left,0,2331,even
32,rule2,2,left,0,507,even
32,rule2,2,left,0,658,even
32,rule2,2,left,0,625,even
32,rule2,2,left,0,730,even
32,rule2,2,left,0,513,even
32,rule2,2,left,0,892,even
32,rule2,2,left,0,299,even
32,rule2,2,left,0,392,even
32,rule2,2,left,0,645,even
32,rule2,2,left,0,759,even
32,rule2,1,right,0,1094,odd
32,rule2,1,right,0,3147,odd
32,rule2,1,right,0,690,odd
32,rule2,1,right,0,631,odd
32,rule2,1,right,0,906,odd
32,rule2,1,right,1,559,odd
32,rule2,1,right,0,949,odd
32,rule2,1,right,0,1006,odd
32,rule2,1,right,0,598,odd
32,rule2,1,right,0,523,odd
32,rule2,1,right,0,355,odd
32,rule2,1,right,0,811,odd
32,rule2,1,right,0,536,odd
32,rule2,1,right,0,722,odd
32,rule1,9,left,0,694,odd
32,rule1,9,left,0,706,odd
32,rule1,9,left,0,706,odd
32,rule1,9,left,0,928,odd
32,rule1,9,left,0,588,odd
32,rule1,9,left,0,597,odd
32,rule1,9,left,0,452,odd
32,rule1,9,left,0,759,odd
32,rule1,9,left,0,989,odd
32,rule1,9,left,0,683,odd
32,rule1,9,left,0,710,odd
32,rule1,9,left,0,563,odd
32,rule1,9,left,0,550,odd
32,rule1,9,left,0,734,odd
32,rule1,8,right,0,722,even
32,rule1,8,right,0,782,even
32,rule1,8,right,0,448,even
32,rule1,8,right,0,292,even
32,rule1,8,right,0,467,even
32,rule1,8,right,0,788,even
32,rule1,8,right,0,577,even
32,rule1,8,right,0,540,even
32,rule1,8,right,0,617,even
32,rule1,8,right,0,353,even
32,rule1,8,right,0,855,even
32,rule1,8,right,0,807,even
32,rule1,8,right,0,381,even
32,rule1,8,right,0,462,even
32,rule1,2,right,0,581,even
32,rule1,2,right,0,830,even
32,rule1,2,right,0,481,even
32,rule1,2,right,0,551,even
32,rule1,2,right,0,619,even
32,rule1,2,right,0,783,even
32,rule1,2,right,0,859,even
32,rule1,2,right,0,628,even
32,rule1,2,right,0,1111,even
32,rule1,2,right,0,763,even
32,rule1,2,right,0,778,even
32,rule1,2,right,0,520,even
32,rule1,2,right,0,670,even
32,rule1,2,right,0,1362,even
32,rule1,1,left,0,2925,odd
32,rule1,1,left,0,697,odd
32,rule1,1,left,0,616,odd
32,rule1,1,left,0,572,odd
32,rule1,1,left,0,441,odd
32,rule1,1,left,0,515,odd
32,rule1,1,left,0,634,odd
32,rule1,1,left,0,606,odd
32,rule1,1,left,0,1728,odd
32,rule1,1,left,0,590,odd
32,rule1,1,left,0,589,odd
32,rule1,1,left,0,586,odd
32,rule1,1,left,0,675,odd
32,rule1,1,left,0,637,odd
33,rule2,9,right,0,728,odd
33,rule2,9,right,0,695,odd
33,rule2,9,right,0,511,odd
33,rule2,9,right,0,547,odd
33,rule2,9,right,0,466,odd
33,rule2,9,right,0,490,odd
33,rule2,9,right,0,582,odd
33,rule2,9,right,0,521,odd
33,rule2,9,right,0,533,odd
33,rule2,9,right,0,593,odd
33,rule2,9,right,0,441,odd
33,rule2,9,right,0,411,odd
33,rule2,9,right,0,566,odd
33,rule2,9,right,0,513,odd
33,rule2,8,left,0,910,even
33,rule2,8,left,0,555,even
33,rule2,8,left,0,492,even
33,rule2,8,left,0,538,even
33,rule2,8,left,0,474,even
33,rule2,8,left,0,506,even
33,rule2,8,left,1,794,even
33,rule2,8,left,0,538,even
33,rule2,8,left,0,529,even
33,rule2,8,left,0,475,even
33,rule2,8,left,0,443,even
33,rule2,8,left,0,493,even
33,rule2,8,left,0,417,even
33,rule2,8,left,0,526,even
33,rule2,2,left,0,683,even
33,rule2,2,left,0,571,even
33,rule2,2,left,0,478,even
33,rule2,2,left,0,466,even
33,rule2,2,left,0,476,even
33,rule2,2,left,0,504,even
33,rule2,2,left,0,558,even
33,rule2,2,left,0,509,even
33,rule2,2,left,0,536,even
33,rule2,2,left,0,489,even
33,rule2,2,left,0,462,even
33,rule2,2,left,0,557,even
33,rule2,2,left,0,502,even
33,rule2,2,left,0,523,even
33,rule2,1,right,1,646,odd
33,rule2,1,right,0,738,odd
33,rule2,1,right,0,613,odd
33,rule2,1,right,0,538,odd
33,rule2,1,right,0,610,odd
33,rule2,1,right,0,662,odd
33,rule2,1,right,0,595,odd
33,rule2,1,right,0,822,odd
33,rule2,1,right,0,575,odd
33,rule2,1,right,0,697,odd
33,rule2,1,right,0,475,odd
33,rule2,1,right,0,535,odd
33,rule2,1,right,0,530,odd
33,rule2,1,right,0,587,odd
33,rule1,9,left,1,500,odd
33,rule1,9,left,0,493,odd
33,rule1,9,left,0,506,odd
33,rule1,9,left,1,461,odd
33,rule1,9,left,0,433,odd
33,rule1,9,left,0,549,odd
33,rule1,9,left,0,534,odd
33,rule1,9,left,0,444,odd
33,rule1,9,left,0,707,odd
33,rule1,9,left,1,465,odd
33,rule1,9,left,0,462,odd
33,rule1,9,left,0,574,odd
33,rule1,9,left,0,643,odd
33,rule1,9,left,0,625,odd
33,rule1,8,right,0,500,even
33,rule1,8,right,0,571,even
33,rule1,8,right,0,552,even
33,rule1,8,right,0,528,even
33,rule1,8,right,0,536,even
33,rule1,8,right,0,511,even
33,rule1,8,right,0,539,even
33,rule1,8,right,0,572,even
33,rule1,8,right,0,569,even
33,rule1,8,right,0,520,even
33,rule1,8,right,0,584,even
33,rule1,8,right,0,714,even
33,rule1,8,right,0,556,even
33,rule1,8,right,0,607,even
33,rule1,2,right,0,570,even
33,rule1,2,right,0,440,even
33,rule1,2,right,0,474,even
33,rule1,2,right,0,482,even
33,rule1,2,right,0,535,even
33,rule1,2,right,0,638,even
33,rule1,2,right,0,681,even
33,rule1,2,right,0,561,even
33,rule1,2,right,0,505,even
33,rule1,2,right,0,588,even
33,rule1,2,right,0,542,even
33,rule1,2,right,0,512,even
33,rule1,2,right,0,554,even
33,rule1,2,right,0,588,even
33,rule1,1,left,0,500,odd
33,rule1,1,left,0,454,odd
33,rule1,1,left,0,517,odd
33,rule1,1,left,0,481,odd
33,rule1,1,left,0,468,odd
33,rule1,1,left,0,481,odd
33,rule1,1,left,0,628,odd
33,rule1,1,left,0,475,odd
33,rule1,1,left,0,488,odd
33,rule1,1,left,0,518,odd
33,rule1,1,left,0,579,odd
33,rule1,1,left,0,603,odd
33,rule1,1,left,0,548,odd
33,rule1,1,left,0,646,odd
34,rule2,9,right,0,507,odd
34,rule2,9,right,0,442,odd
34,rule2,9,right,0,548,odd
34,rule2,9,right,0,415,odd
34,rule2,9,right,0,616,odd
34,rule2,9,right,0,544,odd
34,rule2,9,right,0,713,odd
34,rule2,9,right,0,554,odd
34,rule2,9,right,0,709,odd
34,rule2,9,right,0,694,odd
34,rule2,9,right,0,737,odd
34,rule2,9,right,0,612,odd
34,rule2,9,right,0,474,odd
34,rule2,9,right,0,560,odd
34,rule2,8,left,1,1174,even
34,rule2,8,left,1,581,even
34,rule2,8,left,1,746,even
34,rule2,8,left,0,758,even
34,rule2,8,left,0,730,even
34,rule2,8,left,0,814,even
34,rule2,8,left,0,638,even
34,rule2,8,left,0,624,even
34,rule2,8,left,0,821,even
34,rule2,8,left,0,694,even
34,rule2,8,left,0,693,even
34,rule2,8,left,0,616,even
34,rule2,8,left,0,557,even
34,rule2,8,left,0,630,even
34,rule2,2,left,0,626,even
34,rule2,2,left,0,413,even
34,rule2,2,left,0,783,even
34,rule2,2,left,0,752,even
34,rule2,2,left,1,877,even
34,rule2,2,left,0,613,even
34,rule2,2,left,0,800,even
34,rule2,2,left,0,583,even
34,rule2,2,left,0,746,even
34,rule2,2,left,0,781,even
34,rule2,2,left,0,556,even
34,rule2,2,left,0,605,even
34,rule2,2,left,0,595,even
34,rule2,2,left,0,524,even
34,rule2,1,right,0,1555,odd
34,rule2,1,right,1,509,odd
34,rule2,1,right,1,936,odd
34,rule2,1,right,0,805,odd
34,rule2,1,right,0,1057,odd
34,rule2,1,right,0,536,odd
34,rule2,1,right,0,765,odd
34,rule2,1,right,0,817,odd
34,rule2,1,right,0,670,odd
34,rule2,1,right,0,588,odd
34,rule2,1,right,0,711,odd
34,rule2,1,right,0,808,odd
34,rule2,1,right,1,457,odd
34,rule2,1,right,0,589,odd
34,rule1,9,left,0,520,odd
34,rule1,9,left,0,722,odd
34,rule1,9,left,0,571,odd
34,rule1,9,left,0,611,odd
34,rule1,9,left,0,561,odd
34,rule1,9,left,0,518,odd
34,rule1,9,left,0,580,odd
34,rule1,9,left,0,683,odd
34,rule1,9,left,0,385,odd
34,rule1,9,left,0,639,odd
34,rule1,9,left,0,548,odd
34,rule1,9,left,0,716,odd
34,rule1,9,left,0,465,odd
34,rule1,9,left,0,532,odd
34,rule1,8,right,0,556,even
34,rule1,8,right,0,584,even
34,rule1,8,right,0,490,even
34,rule1,8,right,0,548,even
34,rule1,8,right,0,516,even
34,rule1,8,right,0,501,even
34,rule1,8,right,0,482,even
34,rule1,8,right,0,543,even
34,rule1,8,right,1,580,even
34,rule1,8,right,0,446,even
34,rule1,8,right,0,537,even
34,rule1,8,right,0,466,even
34,rule1,8,right,0,433,even
34,rule1,8,right,0,453,even
34,rule1,2,right,0,678,even
34,rule1,2,right,0,482,even
34,rule1,2,right,0,547,even
34,rule1,2,right,0,618,even
34,rule1,2,right,0,623,even
34,rule1,2,right,0,470,even
34,rule1,2,right,0,417,even
34,rule1,2,right,0,481,even
34,rule1,2,right,0,501,even
34,rule1,2,right,0,697,even
34,rule1,2,right,0,502,even
34,rule1,2,right,0,529,even
34,rule1,2,right,0,515,even
34,rule1,2,right,0,418,even
34,rule1,1,left,0,551,odd
34,rule1,1,left,0,483,odd
34,rule1,1,left,1,1182,odd
34,rule1,1,left,0,508,odd
34,rule1,1,left,0,519,odd
34,rule1,1,left,0,455,odd
34,rule1,1,left,0,466,odd
34,rule1,1,left,0,500,odd
34,rule1,1,left,0,451,odd
34,rule1,1,left,0,512,odd
34,rule1,1,left,1,644,odd
34,rule1,1,left,0,526,odd
34,rule1,1,left,0,451,odd
34,rule1,1,left,0,577,odd
35,rule2,9,right,0,630,odd
35,rule2,9,right,0,382,odd
35,rule2,9,right,0,868,odd
35,rule2,9,right,0,501,odd
35,rule2,9,right,0,549,odd
35,rule2,9,right,0,793,odd
35,rule2,9,right,0,506,odd
35,rule2,9,right,0,532,odd
35,rule2,9,right,0,350,odd
35,rule2,9,right,0,618,odd
35,rule2,9,right,0,730,odd
35,rule2,9,right,0,521,odd
35,rule2,9,right,0,640,odd
35,rule2,9,right,0,585,odd
35,rule2,8,left,0,621,even
35,rule2,8,left,0,512,even
35,rule2,8,left,0,499,even
35,rule2,8,left,1,477,even
35,rule2,8,left,0,595,even
35,rule2,8,left,0,473,even
35,rule2,8,left,0,588,even
35,rule2,8,left,0,794,even
35,rule2,8,left,0,359,even
35,rule2,8,left,0,631,even
35,rule2,8,left,0,505,even
35,rule2,8,left,0,535,even
35,rule2,8,left,1,710,even
35,rule2,8,left,0,629,even
35,rule2,2,left,0,2109,even
35,rule2,2,left,0,476,even
35,rule2,2,left,0,562,even
35,rule2,2,left,0,493,even
35,rule2,2,left,0,541,even
35,rule2,2,left,0,394,even
35,rule2,2,left,0,376,even
35,rule2,2,left,0,617,even
35,rule2,2,left,0,403,even
35,rule2,2,left,0,772,even
35,rule2,2,left,0,658,even
35,rule2,2,left,0,590,even
35,rule2,2,left,0,485,even
35,rule2,2,left,0,606,even
35,rule2,1,right,1,584,odd
35,rule2,1,right,0,640,odd
35,rule2,1,right,0,602,odd
35,rule2,1,right,0,692,odd
35,rule2,1,right,0,571,odd
35,rule2,1,right,0,541,odd
35,rule2,1,right,0,491,odd
35,rule2,1,right,0,855,odd
35,rule2,1,right,0,530,odd
35,rule2,1,right,0,544,odd
35,rule2,1,right,1,588,odd
35,rule2,1,right,0,564,odd
35,rule2,1,right,0,537,odd
35,rule2,1,right,0,724,odd
35,rule1,9,left,1,497,odd
35,rule1,9,left,0,634,odd
35,rule1,9,left,0,358,odd
35,rule1,9,left,0,485,odd
35,rule1,9,left,0,482,odd
35,rule1,9,left,0,527,odd
35,rule1,9,left,1,343,odd
35,rule1,9,left,0,478,odd
35,rule1,9,left,0,366,odd
35,rule1,9,left,1,413,odd
35,rule1,9,left,0,888,odd
35,rule1,9,left,0,508,odd
35,rule1,9,left,0,1079,odd
35,rule1,9,left,0,529,odd
35,rule1,8,right,0,549,even
35,rule1,8,right,0,500,even
35,rule1,8,right,0,419,even
35,rule1,8,right,0,521,even
35,rule1,8,right,1,402,even
35,rule1,8,right,0,609,even
35,rule1,8,right,0,588,even
35,rule1,8,right,0,612,even
35,rule1,8,right,0,498,even
35,rule1,8,right,0,822,even
35,rule1,8,right,0,540,even
35,rule1,8,right,0,454,even
35,rule1,8,right,0,798,even
35,rule1,8,right,0,655,even
35,rule1,2,right,0,781,even
35,rule1,2,right,0,514,even
35,rule1,2,right,0,468,even
35,rule1,2,right,0,920,even
35,rule1,2,right,0,816,even
35,rule1,2,right,0,546,even
35,rule1,2,right,0,461,even
35,rule1,2,right,0,430,even
35,rule1,2,right,0,639,even
35,rule1,2,right,0,424,even
35,rule1,2,right,0,508,even
35,rule1,2,right,0,759,even
35,rule1,2,right,0,510,even
35,rule1,2,right,0,715,even
35,rule1,1,left,0,336,odd
35,rule1,1,left,0,417,odd
35,rule1,1,left,0,451,odd
35,rule1,1,left,0,456,odd
35,rule1,1,left,0,500,odd
35,rule1,1,left,0,667,odd
35,rule1,1,left,0,519,odd
35,rule1,1,left,0,494,odd
35,rule1,1,left,0,495,odd
35,rule1,1,left,0,713,odd
35,rule1,1,left,0,472,odd
35,rule1,1,left,0,503,odd
35,rule1,1,left,0,778,odd
35,rule1,1,left,0,592,odd
